id,name
1175,秋田県立横手工業高等学校
1176,岐阜県立中津商業高等学校
1177,長崎県立島原高等学校
1178,京都府立南丹高等学校
1179,盈進高等学校
1180,埼玉栄高等学校
1181,愛媛県立今治北高等学校大三島分校
1182,文星芸術大学附属高等学校・宇都宮文星女子高等学校
1183,松江西高等学校
1184,群馬県立前橋高等学校
1185,北海道留萌工業高等学校
1186,埼玉県立所沢中央高等学校
1187,和歌山県立桐蔭高等学校
1188,北海道網走向陽高等学校
1189,伊丹市立伊丹高等学校
1190,新潟県立新発田農業高等学校
1191,山村学園高等学校
1192,埼玉県立春日部高等学校
1193,佐賀県立鳥栖商業高等学校
1194,東日本国際大学附属昌平中学・高等学校
1195,自由ケ丘高等学校
1196,奈良県立斑鳩高等学校
1197,茨城県立麻生高等学校
1198,奈良県立大和広陵高等学校
1199,広島県立可部高等学校
1200,東京都立西高等学校
1201,富山県立南砺総合高等学校福野高等学校
1202,和歌山県立古座高等学校
1203,宮城県白石女子高等学校
1204,鹿児島県立加治木高等学校
1205,静岡市立高等学校
1206,神奈川県立金沢総合高等学校
1207,華頂女子高等学校
1208,菊華高等学校
1209,広島県立自彊高等学校
1210,香川県立三木高等学校
1211,那覇商業高等学校・豊見城高等学校
1212,奈良県立上牧高等学校
1213,大口明光学園中学校・高等学校
1214,新潟県立川西高等学校・津南高等学校
1215,静岡県富士見中学校・高等学校
1216,長野県茅野高等学校
1217,桜丘高等学校
1218,東京都立豊島高等学校
1219,竹田女子高等学校
1220,埼玉県立秩父農工高等学校
1221,山形県立米沢商業高等学校
1222,飯塚高等学校
1223,福井県立若狭高等学校
1224,長野県高遠高等学校
1225,大分県立871225高等学校
1226,埼玉県立吉川高等学校
1227,青森県立六戸高等学校
1228,埼玉県立久喜北陽高等学校
1229,下関市立下関商業高等学校
1230,筑陽学園高等学校
1231,兵庫県立志知高等学校
1232,福岡県立北筑高等学校
1233,神奈川県立大原高等学校・平塚中等教育学校
1234,東京成徳短期大学付属高等学校
1235,沖縄県立那覇国際高等学校
1236,神奈川県立湘南台高等学校
1237,富山国際大学付属高等学校
1238,立教新座中学校・高等学校
1239,兵庫県立宝塚北高等学校
1240,中央大学附属横浜中学校・高等学校
1241,岐阜県立各務原東高等学校
1242,静岡県立浜北西高等学校
1243,伊勢崎市立伊勢崎高等学校
1244,関西大学北陽高等学校
1245,青雲中学校・青雲高等学校
1246,宮城県名取北高等学校
1247,屋代南・長野俊英・長野工業高等学校
1248,秋田市立秋田商業高等学校
1249,岩手県立久慈東高等学校
1250,愛知県立半田農業高等学校
1251,拓殖大学紅陵高等学校 
1252,東京都立神代高等学校
1253,山形県立米沢興譲館高等学校
1254,高知県立高知追手前高等学校
1255,新潟県立水原高等学校
1256,大阪府立金剛高等学校
1257,新潟県立十日町高等学校
1258,オイスカ高等学校
1259,八王子実践高等学校
1260,酒田南高等学校
1261,愛知県立高浜高等学校
1262,岡山県立倉敷工業高等学校
1263,東京都立三鷹中等教育学校
1264,兵庫県立芦屋国際中等教育学校
1265,球磨商業・球磨中央高等学校
1266,山形県立谷地高等学校
1267,三重県立津東高等学校
1268,東京都立紅葉川高等学校
1269,大阪府立堺東高等学校
1270,北海道栄高等学校
1271,聖隷クリストファー高等学校
1272,東京成徳大学深谷高等学校
1273,洛南高等学校
1274,兵庫県立播磨南高等学校
1275,福岡県立新宮高等学校
1276,群馬県立太田女子高等学校
1277,池田高等学校
1278,東京都立東村山西高等学校
1279,兵庫県立尼崎工業高等学校
1280,福井県立美方高等学校
1281,千葉県立市原八幡高等学校
1282,東京都立南平高等学校
1283,新潟県立加茂農林高等学校
1284,岩手女子高等学校
1285,長崎県立壱岐商業高等学校
1286,熊本県立阿蘇高等学校
1287,静岡県立伊豆総合高等学校
1288,千葉県立市原高等学校
1289,群馬県立富岡高等学校・群馬県立富岡実業高等学校
1290,大崎中央高等学校
1291,石川県立富来高等学校
1292,広島県立五日市高等学校
1293,茨城県立水戸第三高等学校
1294,愛知県立新城東高等学校
1295,西武学園文理中学校・高等学校
1296,石川県立宇出津高等学校
1297,千葉県立流山南高等学校
1298,宮崎県立都城泉ヶ丘高等学校
1299,山口県立西市高等学校
1300,青森県立三沢商業高等学校
1301,小樽双葉高等学校
1302,新潟県立柏崎商業高等学校
1303,西宮市立西宮東高等学校
1304,大分県立中津商業高等学校
1305,宮城県石巻好文館高等学校
1306,滋賀県立米原高等学校
1307,大阪府立島上高等学校
1308,山梨県立身延高等学校
1309,千葉県立浦安南高等学校
1310,愛知県立日進高等学校
1311,長崎県立対馬高等学校
1312,大和青藍高等学校
1313,長野県白馬高等学校
1314,呉市立呉高等学校
1315,山梨県立韮崎工業高等学校
1316,北海道北見北斗高等学校
1317,兵庫県立三木北高等学校
1318,甲斐清和高等学校
1319,上伊那農業・諏訪実業・茅野・高遠・辰野高等学校
1320,秋田県立二ツ井高等学校
1321,大阪学芸高等学校
1322,新潟県立佐渡女子高等学校
1323,福岡県立浮羽高等学校
1324,広島県立広島国泰寺高等学校
1325,中里高校＋中里中学校
1326,山梨県立市川高等学校
1327,福島県立喜多方桐桜高等学校
1328,宮城県宮城広瀬高等学校
1329,関西中央高等学校
1330,佐賀県立唐津東高等学校
1331,西南学院高等学校
1332,北海道室蘭栄高等学校
1333,鹿児島県立鹿児島中央高等学校
1334,貞静学園高等学校
1335,日本航空高等学校
1336,大阪市立此花総合・扇町・咲くやこの花高等学校
1337,菊池女子高等学校
1338,聖隷クリストファー中・高等学校
1339,埼玉県立坂戸西高等学校
1340,大分県立中津東高等学校
1341,岩瀬日本大学高等学校
1342,岐阜県立大垣商業高等学校
1343,岐阜県立本巣高等学校
1344,昇陽高等学校・中学校
1345,佐賀県立多久高等学校
1346,愛徳学園中学校・高等学校
1347,岩手県立盛岡北高等学校
1348,開智高等学校
1349,埼玉県立草加東高等学校
1350,横浜市立桜丘高等学校
1351,名古屋経済大学市邨高等学校
1352,麗澤高等学校
1353,富山県立砺波高等学校
1354,東京都立向丘高等学校
1355,鹿児島県立中種子高等学校
1356,相洋高等学校
1357,山梨県立山梨高等学校
1358,京都朝鮮中高級学校
1359,玉野市立玉野商業高等学校
1360,和歌山工業高等専門学校
1361,群馬県立桐生清桜高等学校
1362,北海道旭川北都商業高等学校
1363,岩手県立盛岡南高等学校
1364,京都市立塔南高等学校
1365,福井県立武生商業・武生商工高等学校
1366,岩手県立北上農業高等学校
1367,秋田県立鷹巣高等学校
1368,更級農業・長野工業・中条長野俊英・長野南・屋代南(10:36)
1369,徳島県立名西高等学校
1370,静岡工業高等学校・焼津水産高等学校・清水工業高等学校
1371,東京都立稔ヶ丘高等学校
1372,同志社高等学校
1373,NARASHINO MUSIC CRIMSON TIDE
1374,学校法人済美学園 済美高等学校
1375,如水館高等学校
1376,栃木県立宇都宮北高等学校
1377,熊本電波高等学校
1378,実践学園高等学校
1379,福山誠之館高等学校
1380,梅花中学校・高等学校
1381,群馬県立館林高等学校、群馬県立大泉高等学校
1382,愛知淑徳高等学校
1383,北海道函館西高等学校
1384,千葉県立佐倉南高等学校
1385,常北・茨城東・那珂湊一
1386,神奈川県立横浜修悠館高等学校陸上自衛隊高等工科学校
1387,石川県立鹿西高等学校
1388,岩手県立西和賀高等学校
1389,北海道伊達緑丘高等学校・伊達開来高等学校
1390,明治大学付属中野八王子高等学校
1391,日生学園第二高等学校
1392,福岡県立青豊高等学校
1393,東北工業大学高等学校
1394,広島松本商業学校
1395,千葉県立船橋法典高等学校
1396,千葉敬愛高等学校
1397,長門高等学校
1398,愛知県緑丘商業高等学校
1399,山形県立米沢東高等学校
1400,神奈川県立厚木西高等学校
1401,大阪府立池田北高等学校
1402,近畿大学工業高等専門学校
1403,鳥取県立鳥取西工業高等学校
1404,仙台市立仙台高等学校
1405,臼田・望月高等学校
1406,岡山県作陽高等学校
1407,奈良県立王寺工業高等学校
1408,千葉県立幕張総合高等学校
1409,青森県立大湊高等学校
1410,沖縄県立沖縄工業高等学校
1411,熊本県立荒尾高等学校
1412,京都共栄学園中学校・高等学校
1413,長崎県立長崎明誠高等学校
1414,沖縄県立宜野湾高等学校・陽明高等学校
1415,宮城県石巻北高等学校
1416,鹿児島県立串良商業高等学校
1417,新潟明訓中学校・高等学校
1418,神戸星城高等学校
1419,長野県諏訪二葉高等学校
1420,湘南学園高等学校
1421,三重県立いなべ総合学園高等学校
1422,宮城県中新田高等学校
1423,宮城県石巻工業高等学校
1424,京都精華女子高等学校
1425,静岡理工科大学星陵高等学校
1426,サビエル高等学校
1427,伊勢学園高等学校
1428,島根県立島根中央高等学校
1429,大阪府立高石高等学校
1430,文星芸術大学附属高等学校
1431,宮城県黒川高等学校
1432,静岡県立静岡西高等学校
1433,香川県立琴平高等学校
1434,拓殖大学第一高等学校
1435,香川県立坂出工業高等学校
1436,広瀬高等学校・岩国高等学校広瀬分校・錦中学校
1437,秋田県立能代西高等学校
1438,東北学院高等学校
1439,中村学園三陽中学校・三陽高等学校 
1440,静岡県立田方農業高等学校
1441,東海大学第一高等学校
1442,鹿児島県立宮之城高等学校
1443,福岡文化学園博多女子中学・高等学校
1444,専修大学松戸高等学校
1445,大阪府守口東高等学校
1446,長崎県立大村城南高等学校
1447,秋草学園高等学校
1448,岡山県立興陽高等学校
1449,広島県立宮島工業高等学校
1450,北海道標茶高等学校
1451,山口県立幡生工業高等学校
1452,神奈川県立厚木高等学校
1453,北海道湧別高等学校
1454,青森県立弘前工業高等学校
1455,三浦学苑高等学校
1456,広島県庄原格致高等学校
1457,愛知県立半田工業・阿久比高等学校
1458,片淵少年吹奏楽研究会
1459,愛媛県新居浜東高等学校
1460,秋田県立能代高等学校
1461,岩手県立遠野高等学校
1462,長野県佐久平総合技術高等学校
1463,愛知県立瀬戸北高等学校
1464,東京都立八丈高等学校
1465,小豆島高等学校/土庄高等学校合同
1466,熊本第一工業高等学校
1467,習志野サウンドきらっターズ☆
1468,神奈川県立足柄高等学校
1469,前田学園鹿屋中央高等学校
1470,佐波高等学校・防府高等学校佐波分校
1471,山手学院高等学校
1472,常盤大学高等学校
1473,福井県立足羽高等学校
1474,京都府立乙訓高等学校
1475,北海道白糠高等学校
1476,岩手県立岩泉高等学校
1477,兵庫県立伊丹北高等学校
1478,佐賀県立唐津商業高等学校
1479,浪速高等学校
1480,益田東高等学校
1481,宮城県岩出山高等学校
1482,新潟県立中条高等学校
1483,日出学園中学校・高等学校
1484,桜美林高等学校
1485,埼玉県立栗橋高等学校
1486,広島市立広島中等教育学校
1487,千葉県立小金高等学校
1488,加藤学園暁秀中学校・高等学校
1489,大阪府立泉大津高等学校
1490,栃木県立大田原女子高等学校
1491,茨城県立総和高等学校
1492,弘前東高等学校
1493,奈良県立榛原高等学校
1494,大阪府立東豊中高等学校
1495,石川県立金沢商業高等学校
1496,祐誠高等学校
1497,新潟県立巻工業高等学校
1498,旭丘高等学校
1499,七尾学園益田東高等学校
1500,宮城県立盲学校
1501,千葉県立千葉工業高等学校
1502,高知県立山田高等学校
1503,岡山県立鴨方高等学校
1504,埼玉県立和光高等学校
1505,長野市立長野高等学校
1506,山形県立南陽高等学校
1507,神奈川県立七里ガ浜高等学校
1508,静岡県立小山高等学校
1509,福島県立平商業高等学校
1510,和歌山県立伊都高等学校
1511,江戸川学園取手中学校・高等学校
1512,広島県立祇園北高等学校
1513,岐阜県立岐阜高等学校
1514,岩手県立遠野高等学校宮守分校
1515,神奈川県立横浜緑園総合高等学校
1516,京都府立園部高等学校
1517,石川県立金沢錦丘高等学校
1518,千葉県立泉高等学校
1519,梓川・創造学園大学附属高等学校
1520,大阪府立守口東高等学校
1521,大阪教育大学附属高等学校天王寺校舎
1522,埼玉県立久喜高等学校
1523,岩手高等学校
1524,大成高等学校
1525,北海道美瑛高等学校
1526,神奈川県立二俣川看護福祉高等学校
1527,大阪府立春日丘高等学校
1528,長野県中野立志館高等学校
1529,東京都立広尾高等学校
1530,三重県立上野農業高等学校・三重県立久居農林高等学校
1531,神奈川県立横浜清陵総合高等学校
1532,愛知県立半田高等学校
1533,逗子開成中学校・高等学校
1534,上宮太子高等学校
1535,群馬県立富岡高等学校
1536,千葉県立市川東高等学校
1537,大分県立別府羽室台高等学校
1538,慶進中学校・高等学校
1539,岡山県立林野高等学校
1540,秋田県立横手高等学校
1541,足利工業大学短期大学附属高等学校
1542,川口市立川口総合高等学校
1543,クラーク記念国際高等学校
1544,徳島県立辻高等学校・三好高等学校
1545,神奈川県立秦野南が丘高等学校
1546,岡山県立岡山一宮高等学校
1547,神奈川県立藤沢高等学校、大清水高等学校
1548,富士学苑高等学校
1549,三重県立松阪工業高等学校
1550,沖縄県立南風原高等学校
1551,高知県立高知国際高等学校
1552,新潟県立小千谷高等学校
1553,富山県立八尾高等学校
1554,島根県立横田高等学校
1555,沖縄工業高等専門学校
1556,山形精華高等学校
1557,鳥取県立倉吉東高等学校
1558,三重県立四日市商業高等学校
1559,広島県立高陽東高等学校
1560,東洋大学附属牛久高等学校
1561,東京都立八王子北高等学校
1562,大阪府立成城高等学校
1563,香川県立高松東高等学校
1564,岩手県立釜石北高等学校・大槌高等学校
1565,千葉県立勝浦高等学校
1566,神奈川県立岸根高等学校
1567,中京高等学校
1568,多良木・南陵高等学校
1569,大垣日本大学高等学校
1570,東海学園高等学校
1571,神奈川県立相模原青陵高等学校
1572,千葉県立船橋豊富高等学校
1573,三重県立津西高等学校
1574,新潟県立村上桜ヶ丘高等学校
1575,下北沢成徳高等学校
1576,田布施農業高等学校・田布施農工高等学校
1577,奈良県立御所実業高等学校
1578,静岡県立天竜高等学校
1579,宮崎第一高等学校
1580,岩手県立一戸高等学校
1581,呉港高等学校
1582,盛岡市立高等学校
1583,誠修高等学校
1584,長崎県立島原南高等学校
1585,大館国際情報学院
1586,岩手県立軽米高等学校
1587,新潟県立十日町総合高等学校
1588,銚子市立銚子西高等学校
1589,宮城県仙台西高等学校
1590,諏訪実業・高遠・辰野・茅野・富士見・上伊那農業
1591,金沢大学附属高等学校
1592,岡谷東・辰野高等学校
1593,福井県立奥越明成高等学校HP
1594,鈴鹿中等教育学校
1595,千葉県立山武農業高等学校
1596,広島県立広高等学校
1597,京都市立京都工学院高等学校
1598,滋賀県立八幡工業高等学校
1599,木曽・木曽山林・木曽青峰高等学校
1600,広島県立松永高等学校
1601,長野県望月高等学校
1602,千葉県立一宮商業高等学校・大原高等学校
1603,関根学園高等学校
1604,埼玉県立草加西高等学校
1605,大阪府立高槻北高等学校
1606,三島学園女子高等学校
1607,海陽中等教育学校
1608,徳島県立小松島西高等学校
1609,兵庫県立尼崎北高等学校
1610,神村学園高等部
1611,茨城県立石下高等学校
1612,鳥取県立日野高等学校
1613,茨城県立神栖高等学校
1614,福島県立田村高等学校
1615,立花学園高等学校
1616,山梨県立吉田商業高等学校
1617,愛知県立武豊高等学校
1618,静清高等学校
1619,更級農業・長野南・中条・松代・屋代南高等学校
1620,茨城県立高萩高等学校
1621,東京女子学園高等学校
1622,富士見・茅野・諏訪実業・岡谷東
1623,創志学園高等学校
1624,大阪府立東淀川高等学校
1625,熊本中央高等学校
1626,品川翔英高等学校
1627,北海道熊石高等学校
1628,福岡県立筑豊高等学校
1629,兵庫県立伊和高等学校
1630,静岡県立気賀高等学校
1631,神奈川県立金井高等学校
1632,愛媛県立東温高等学校
1633,鳥取県立由良育英高等学校
1634,新潟県立新津工業高等学校
1635,長野南・屋代南・長野俊英・中条
1636,利根沼田学校組合立利根商業高等学校
1637,秋田県立十和田高等学校
1638,兵庫県立伊丹西高等学校
1639,栃木県立黒磯高等学校
1640,愛知産業大学工業高等学校
1641,兵庫大学附属須磨ノ浦高等学校
1642,鎮西中学校・高等学校
1643,長野県岡谷南高等学校
1644,智辯学園高等学校
1645,徳島県立鳴門第一高等学校
1646,浜松日体中学校・高等学校
1647,神奈川県立生田東高等学校
1648,三重県立明野高等学校・三重県立伊勢工業高等学校・三重県立度会高等学校
1649,大阪体育大学浪商高等学校
1650,大阪府立阪南高等学校
1651,東九州龍谷高等学校
1652,羅臼町立羅臼中学校・北海道羅臼高等学校
1653,香川県立三本松高等学校
1654,矢掛・矢掛商業高等学校
1655,福岡県立嘉穂工業高等学校
1656,奈良県立広陵高等学校
1657,能代市立能代商業高等学校
1658,愛媛県立宇和島東高等学校
1659,柏市立柏高等学校
1660,京都府立城南菱創高等学校
1661,群馬県立渋川青翠高等学校
1662,船橋市立船橋高等学校
1663,長野県阿南高等学校
1664,公文国際学園中・高等部
1665,日本大学東北工業高等学校
1666,岐阜県立関有知高等学校
1667,京都明徳高等学校
1668,兵庫県立北条高等学校
1669,同志社香里中学校・高等学校
1670,岡崎学園高等学校
1671,愛知県立春日井高等学校
1672,精華女子高等学校
1673,東京都立国分寺高等学校
1674,北海道赤平西高等学校
1675,富山県立富山工業高等学校
1676,鳥取県立鳥取西高等学校
1677,鴎友学園女子高等学校
1678,國學院大學栃木中学校・高等学校
1679,大阪府立美木多高等学校
1680,栃木県立宇都宮南高等学校
1681,愛知県立明和高等学校
1682,鳥取県立米子南高等学校
1683,正智深谷高等学校
1684,洛陽総合高等学校
1685,武南高等学校
1686,長野県小諸高等学校
1687,名古屋市立名東高等学校
1688,奈良県立奈良商業高等学校
1689,東北工業大学電子工業高等学校
1690,関東学園大学附属高等学校
1691,東京都立日野台高等学校
1692,陸上自衛隊少年工科学校
1693,東京都立北園高等学校
1694,鳥取県立鳥取商業高等学校
1695,水沢第一高等学校
1696,東京都立白鷗高等学校
1697,岡山県立総社高等学校
1698,兵庫県立農業高等学校
1699,岩国高等学校広瀬分校・錦中学校
1700,福島県立原町高等学校
1701,長野県穂高商業高等学校
1702,鹿児島県立南種子高等学校
1703,履正社高等学校
1704,同志社香里高等学校
1705,九州女学院高等学校
1706,青森県立五所川原農林高等学校
1707,群馬県立渋川女子高等学校
1708,福島県立磐城桜が丘高等学校
1709,藤村女子高等学校
1710,石川県立加賀高等学校
1711,長野県更級農業高等学校
1712,宮城県飯野川高等学校
1713,初芝高等学校
1714,秀明英光高等学校
1715,関東第一高等学校
1716,愛知県立新城有教館高等学校
1717,埼玉県立鶴ヶ島清風高等学校
1718,熊本県立小国高等学校
1719,東京都立青梅総合高等学校
1720,学校法人松韻学園福島高等学校
1721,東京都立若葉総合高等学校
1722,新潟県立加茂農林高等学校、加茂暁星高等学校
1723,山口県立安下庄高等学校
1724,福島成蹊女子高等学校
1725,鹿児島県立甲南高等学校
1726,長野県長野工業高等学校
1727,昭和学院中学・高等学校
1728,明治学院高等学校
1729,東京都立世田谷総合高等学校
1730,長野県飯田OIDE長姫高等学校
1731,神奈川県立横浜南陵高等学校
1732,広島県立庄原実業高等学校・広島県立三次青陵高等学校
1733,静岡県立浜松湖東高等学校
1734,大阪府立緑風冠高等学校
1735,愛知県立成章高等学校
1736,高輪高等学校
1737,東海大学付属翔洋高等学校
1738,北杜市立甲陵高等学校
1739,私立八代商業高等学校
1740,法政女子高等学校
1741,愛知県立犬山南高等学校
1742,中之条・勢多農林
1743,茨城県立藤代紫水高等学校・牛久高等学校
1744,青稜高等学校
1745,高蔵高等学校
1746,坂上高等学校・岩国高等学校坂上分校
1747,聖カタリナ学園高等学校
1748,宮崎県立高鍋高等学校
1749,神奈川県立二宮等学校
1750,長野県松代高等学校
1751,茨城県立土浦第二高等学校
1752,常磐女子高等学校
1753,岐阜県立船津高等学校
1754,兵庫県立太子高等学校
1755,橿原学院高等学校
1756,和歌山県立田辺高等学校
1757,京都府立山城高等学校
1758,愛知県立五条高等学校
1759,大阪府立高槻南高等学校
1760,埼玉県立春日部東高等学校
1761,大分県立臼杵高等学校
1762,長野県松本蟻ヶ崎高等学校
1763,栃木県立壬生高等学校
1764,宮崎県立高城高等学校
1765,城北高等学校
1766,神奈川県立相原高等学校
1767,永島学園松江西高等学校
1768,埼玉県立朝霞高等学校
1769,秋田県立湯沢商工高等学校
1770,北海道旭川農業高等学校
1771,聖光学院高等学校
1772,つくば国際大学高等学校
1773,長野県伊那北高等学校
1774,聖心ウルスラ学園高等学校聡明中学校
1775,横浜市立金沢高等学校
1776,千葉経済大学附属高等学校
1777,埼玉県立八潮南高等学校
1778,東海大学付属浦安高等学校・中等部
1779,埼玉県立熊谷女子高等学校
1780,徳島県立城ノ内高等学校
1781,大東学園高等学校
1782,明豊中学・高等学校
1783,大阪府立大塚高等学校
1784,新潟県立高田北城高等学校
1785,宮崎第一中学高等学校
1786,三重県立桑名西高等学校
1787,静岡県立浜松商業高等学校
1788,北海道幕別高等学校
1789,岡山県立落合高等学校
1790,広島県立総合技術高等学校
1791,群馬県立新田暁高等学校
1792,秋田県立新屋高等学校
1793,愛媛県立北宇和高等学校
1794,埼玉県立鴻巣女子高等学校
1795,北海道厚岸翔洋高等学校
1796,長崎県立清峰高等学校
1797,東京都立晴海総合高等学校
1798,山口県立田部高等学校
1799,香蘭女学校高等科
1800,国府台女子学院
1801,愛媛県立新居浜商業高等学校
1802,山口県立水産高等学校
1803,城北埼玉中学・高等学校
1804,神奈川県立港北高等学校
1805,福岡県公立古賀高等学校
1806,鹿児島県立大口高等学校
1807,飯塚商業高等学校
1808,千葉県立千葉北高等学校
1809,千葉県立成田国際高等学校
1810,広島県立府中東高等学校
1811,宮城県塩釜高等学校
1812,秋田県立由利工業高等学校
1813,大分県立宇佐高等学校
1814,清明学院高等学校
1815,苫小牧中央高等学校
1816,広島工業大学附属広島高等学校・中学校
1817,飯山北・飯山高等学校
1818,大阪女学院中学・高等学校
1819,神奈川県立小田原城東高等学校
1820,東京都立白鴎高等学校
1821,東京都立第四商業高等学校
1822,北海道上ノ国高等学校
1823,神奈川県立弥栄高等学校
1824,神奈川県立旭高等学校
1825,北海道滝川西高等学校
1826,埼玉県立児玉高等学校
1827,広島県立御調高等学校・尾道市立御調中学校
1828,神奈川県立大船高等学校
1829,石川県立金沢向陽高等学校
1830,愛知県立豊橋南高等学校
1831,広島県立呉工業高等学校
1832,神奈川県立大和西高等学校
1833,神奈川県立新城高等学校
1834,世田谷学園高等学校
1835,沖縄県立西原高等学校
1836,浜松修学舎高等学校
1837,岩手県立葛巻高等学校・伊保内高等学校
1838,福岡県立小倉工業高等学校
1839,三重県立名張青峰高等学校
1840,埼玉県立川口高等学校
1841,福岡県立嘉穂東高等学校
1842,岡山県立備前緑陽高等学校
1843,成徳学園高等学校
1844,島根県立川本高等学校
1845,神奈川県立逗葉高等学校
1846,岐阜県立岐阜三田高等学校
1847,龍桜高等学校
1848,香川県立高松商業高等学校
1849,福島県立福島明成高等学校
1850,秋田県立平成高等学校
1851,愛知県立新川高等学校
1852,東洋大学附属姫路中学校・高等学校
1853,羽衣学園中学校・高等学校
1854,岡山県立倉敷青陵高等学校
1855,埼玉県立熊谷高等学校
1856,沖縄県立真和志高等学校
1857,山形明正高等学校
1858,山村国際高等学校
1859,福岡県立宇美商業高等学校
1860,群馬県立渋川高等学校
1861,静岡県立富岳館高等学校
1862,静岡県立春野高等学校
1863,大森学園高等学校
1864,群馬県立高崎工業高等学校
1865,東京都立多摩高等学校
1866,北海道札幌開成高等学校
1867,日本大学鶴ヶ丘高等学校
1868,北海道上富良野高等学校
1869,周防大島高校・安下庄中学校
1870,山口県立柳井高等学校
1871,京都府立亀岡高等学校
1872,桐陽高等学校
1873,静岡県立掛川東高等学校
1874,鹿児島県立頴娃高等学校・枕崎高等学校
1875,群馬県立榛名高等学校
1876,山口県立徳山北高等学校
1877,大阪府立清友高等学校
1878,別府市立別府商業高等学校
1879,大阪府立八尾東高等学校
1880,埼玉県立本庄北高等学校
1881,羽黒高等学校
1882,兵庫県立淡路三原高等学校
1883,大阪府立千里青雲高等学校
1884,智辯学園和歌山高等学校
1885,富山県立富山いずみ高等学校
1886,山形県立新庄工業高等学校
1887,金光大阪中学校・高等学校
1888,北海道苫小牧東高等学校
1889,神戸大学附属中等教育学校
1890,千葉県立千葉東高等学校
1891,青森県立田名部高等学校大畑校舎
1892,上智福岡中学高等学校
1893,兵庫県立福崎高等学校
1894,鳥取東・鳥取西高等学校
1895,北海道夕張南高等学校
1896,埼玉県立福岡高等学校
1897,岩手県立大迫高等学校
1898,北海道岩見沢緑陵高等学校
1899,米子商業高等学校
1900,福岡県立宗像中学校・高等学校
1901,岡山県立倉敷鷲羽高等学校
1902,和歌山県立串本商業学校
1903,広島県立三原東高等学校
1904,栃木県立真岡農業高等学校
1905,群馬県立高崎北高等学校
1906,島根県立出雲農林高等学校
1907,群馬県立佐波農業高等学校
1908,北海道札幌国際情報高等学校
1909,北海道岩見沢農業高等学校
1910,横浜創英中学・高等学校
1911,北海道清水高等学校
1912,慶應義塾志木高等学校
1913,青森県立弘前中央高等学校
1914,西武台高等学校
1915,埼玉県立進修館高等学校
1916,中野学園オイスカ高等学校
1917,長野県丸子実業高等学校
1918,神奈川県立綾瀬高等学校
1919,山口県立徳山高等学校
1920,山形県立酒田北高等学校
1921,千葉県立鶴舞商業高等学校
1922,秋田県立小坂高等学校
1923,荒尾高等学校・有明高等学校
1924,日出学園中学・高等学校
1925,宮城県仙台東高等学校
1926,北海道美唄高等学校
1927,青森県立黒石商業高等学校
1928,岡山県立岡山城東高等学校
1929,北海道芦別高等学校
1930,鳥取県立米子南商業高等学校
1931,青森県立大畑高等学校
1932,山口県立豊北高等学校
1933,栃木県立足利女子高等学校
1934,愛知県立春日井東高等学校
1935,徳島県立城西高等学校
1936,香川県立高松桜井高等学校
1937,三重県立飯野高等学校
1938,愛媛県立松山商業高等学校
1939,就実高等学校
1940,福岡雙葉中学校・高等学校
1941,福岡県立門司大翔館高等学校
1942,四国学院大学香川西高等学校
1943,石巻市立桜坂高等学校
1944,大阪府立和泉高等学校
1945,富山県立有磯高等学校
1946,千葉県立佐原白楊高等学校
1947,広島県立安芸高等学校
1948,長野県須坂高等学校
1949,熊本県立北稜高等学校
1950,福井県立羽水高等学校
1951,三重県立名張西高等学校・三重県立名張青峰高等学校
1952,三重県立白子高等学校
1953,渋谷教育学園渋谷高等学校
1954,山梨県立石和高等学校
1955,大阪府立芦間高等学校
1956,東海大学付属高輪台高等学校
1957,静岡県立焼津水産高等学校焼津高等学校
1958,西宮市立西宮高等学校
1959,静岡県立森高等学校
1960,福岡県公立古賀竟成館高等学校
1961,長野県大町岳陽高等学校
1962,愛知県立豊田東高等学校
1963,福島県立郡山商業高等学校
1964,島根県立松江東高等学校
1965,神奈川県立津久井高等学校
1966,福岡県立築上中部高等学校
1967,九州学院高等学校
1968,愛媛県立吉田高等学校
1969,八代南・八代清流高等学校
1970,福岡県立北築高等学校
1971,山口県立下松工業高等学校
1972,大阪市立天王寺商業高等学校
1973,香川県立高松西高等学校
1974,大妻嵐山高等学校
1975,山口県立佐波高等学校
1976,茨城県立江戸崎総合高等学校
1977,那珂湊一・茨城東・常北高等学校
1978,近畿大学附属広島高等学校・中学校東広島校
1979,新潟県立新潟江南高等学校
1980,新潟県立糸魚川商工高等学校
1981,奈良大学附属高等学校
1982,埼玉県立杉戸高等学校
1983,慶成高等学校
1984,聖セシリア女子中学校高等学校
1985,長崎県立高島高等学校
1986,石川県立大聖寺実業高等学校
1987,東京都立板橋高等学校
1988,鹿児島県立霧島高等学校
1989,神奈川県立五領ヶ台高等学校
1990,福島県立ふたば未来学園中学校・高等学校
1991,向陽台高等学校
1992,茨城県立境高等学校
1993,福島県立須賀川桐陽高等学校
1994,熊本県立球磨工業高等学校
1995,岐阜県立益田南高等学校
1996,おかやま山陽高等学校
1997,栃木県立那須高等学校
1998,島根県立出雲産業高等学校
1999,尼崎市立尼崎双星高等学校
2000,山梨県立北杜高等学校
2001,東京都立千歳丘高等学校
2002,茨城県立水戸第三高等学校・茨城高等学校
2003,東海大学付属福岡高等学校
2004,山形県立鶴岡商業高等学校
2005,大分県立四日市高等学校
