schoolId,prefectureId,year,prize,last,representative
3011,41,2013,金賞,都道府県,False
3706,41,2013,銅賞,都道府県,False
301,41,2013,銅賞,都道府県,False
463,17,2013,銅賞,都道府県,False
1413,41,2013,銅賞,都道府県,False
2062,41,2013,金賞,都道府県,False
2372,41,2013,銀賞,都道府県,False
3833,41,2013,銀賞,都道府県,False
3453,41,2013,銅賞,都道府県,False
2902,41,2013,銀賞,都道府県,False
3656,41,2013,銀賞,都道府県,False
228,41,2013,銀賞,都道府県,False
4978,41,2013,銀賞,都道府県,False
1796,41,2013,銅賞,都道府県,False
3613,41,2013,銀賞,都道府県,False
4084,41,2013,銅賞,都道府県,False
4766,41,2013,銅賞,都道府県,False
5213,41,2013,銀賞,都道府県,False
3436,41,2013,銀賞,都道府県,False
10,41,2013,銅賞,都道府県,False
2338,39,2013,銀賞,都道府県,False
3187,39,2013,銀賞,都道府県,False
3377,39,2013,銀賞,都道府県,False
786,39,2013,銀賞,都道府県,False
3561,39,2013,銀賞,都道府県,False
4867,39,2013,銀賞,都道府県,False
2040,39,2013,銀賞,都道府県,False
1222,39,2013,銀賞,都道府県,False
2348,39,2013,銅賞,都道府県,False
3822,39,2013,銀賞,都道府県,False
2102,39,2013,銀賞,都道府県,False
4959,38,2013,銀賞,都道府県,False
4811,38,2013,金賞,都道府県,False
2248,38,2013,銀賞,都道府県,False
2813,38,2013,銀賞,都道府県,False
3488,37,2013,銅賞,都道府県,False
5040,37,2013,銀賞,都道府県,False
1938,37,2013,金賞,都道府県,False
581,37,2013,銀賞,都道府県,False
183,37,2013,銀賞,都道府県,False
1040,37,2013,銅賞,都道府県,False
3773,37,2013,銅賞,都道府県,False
809,37,2013,銀賞,都道府県,False
2135,37,2013,銀賞,都道府県,False
4176,37,2013,銀賞,都道府県,False
3284,37,2013,銀賞,都道府県,False
4179,37,2013,銀賞,都道府県,False
4563,37,2013,,都道府県,False
1254,36,2013,銀賞,都道府県,False
3349,36,2013,銅賞,都道府県,False
3122,36,2013,銀賞,都道府県,False
68,36,2013,銀賞,都道府県,False
2128,36,2013,銅賞,都道府県,False
5087,36,2013,銀賞,都道府県,False
2025,35,2013,銀賞,都道府県,False
3309,35,2013,金賞,都道府県,False
3919,35,2013,銀賞,都道府県,False
2544,35,2013,銀賞,都道府県,False
1433,35,2013,銅賞,都道府県,False
1653,35,2013,銀賞,都道府県,False
1848,35,2013,銀賞,都道府県,False
1973,35,2013,銅賞,都道府県,False
29,35,2013,銅賞,都道府県,False
1936,35,2013,銀賞,都道府県,False
2563,35,2013,金賞,都道府県,False
1563,35,2013,銅賞,都道府県,False
5201,35,2013,銀賞,都道府県,False
2591,35,2013,銀賞,都道府県,False
2422,34,2013,金賞,都道府県,False
2063,34,2013,,都道府県,False
5051,34,2013,金賞,都道府県,False
1964,34,2013,,都道府県,False
1016,34,2013,,都道府県,False
3433,34,2013,,都道府県,False
815,34,2013,,都道府県,False
3482,34,2013,,都道府県,False
4360,34,2013,,都道府県,False
1554,34,2013,,都道府県,False
4008,34,2013,金賞,都道府県,False
3466,34,2013,,都道府県,False
4506,34,2013,,都道府県,False
2392,34,2013,,都道府県,False
4890,34,2013,,都道府県,False
2227,34,2013,金賞,都道府県,False
1676,33,2013,銀賞,都道府県,False
1694,33,2013,銀賞,都道府県,False
2964,33,2013,銀賞,都道府県,False
4033,33,2013,銀賞,都道府県,False
625,32,2013,金賞,都道府県,False
3389,32,2013,銀賞,都道府県,False
1229,32,2013,銀賞,都道府県,False
3616,32,2013,銅賞,都道府県,False
1919,32,2013,銀賞,都道府県,False
3639,32,2013,銅賞,都道府県,False
3538,32,2013,金賞,都道府県,False
2032,32,2013,銀賞,都道府県,False
308,32,2013,銀賞,都道府県,False
2954,32,2013,銀賞,都道府県,False
2579,32,2013,銅賞,都道府県,False
5112,32,2013,銀賞,都道府県,False
2930,32,2013,銀賞,都道府県,False
4459,32,2013,銅賞,都道府県,False
3896,32,2013,銀賞,都道府県,False
1870,32,2013,銀賞,都道府県,False
150,32,2013,銅賞,都道府県,False
3568,31,2013,銅賞,都道府県,False
1546,31,2013,銀賞,都道府県,False
4945,31,2013,銅賞,都道府県,False
589,31,2013,銀賞,都道府県,False
2975,31,2013,銀賞,都道府県,False
2590,31,2013,銅賞,都道府県,False
652,30,2013,銀賞,都道府県,False
3359,31,2013,銀賞,都道府県,False
842,31,2013,銀賞,都道府県,False
1111,31,2013,銀賞,都道府県,False
4116,31,2013,金賞,都道府県,False
1406,31,2013,銀賞,都道府県,False
695,31,2013,銀賞,都道府県,False
2770,31,2013,銅賞,都道府県,False
2425,31,2013,銀賞,都道府県,False
4253,31,2013,銀賞,都道府県,False
2746,31,2013,金賞,都道府県,False
345,31,2013,金賞,都道府県,False
1928,31,2013,金賞,都道府県,False
3788,31,2013,銅賞,都道府県,False
1854,31,2013,銀賞,都道府県,False
3567,31,2013,,都道府県,False
1324,30,2013,銀賞,都道府県,False
614,30,2013,銅賞,都道府県,False
3861,30,2013,銅賞,都道府県,False
4779,30,2013,金賞,都道府県,False
1581,30,2013,金賞,都道府県,False
979,30,2013,銅賞,都道府県,False
812,30,2013,銀賞,都道府県,False
4972,30,2013,銀賞,都道府県,False
4409,30,2013,銀賞,都道府県,False
1375,30,2013,金賞,都道府県,False
1596,30,2013,銅賞,都道府県,False
3254,30,2013,銀賞,都道府県,False
3524,30,2013,金賞,都道府県,False
4101,30,2013,銀賞,都道府県,False
3999,30,2013,銀賞,都道府県,False
3845,30,2013,銅賞,都道府県,False
4146,30,2013,銅賞,都道府県,False
2334,30,2013,銀賞,都道府県,False
4657,30,2013,金賞,都道府県,False
2108,30,2013,銀賞,都道府県,False
1155,30,2013,銀賞,都道府県,False
4836,30,2013,銀賞,都道府県,False
2907,30,2013,金賞,都道府県,False
3889,30,2013,銅賞,都道府県,False
3517,30,2013,銅賞,都道府県,False
1512,30,2013,銅賞,都道府県,False
45,30,2013,銅賞,都道府県,False
4653,30,2013,金賞,都道府県,False
3755,30,2013,銀賞,都道府県,False
2790,30,2013,銅賞,都道府県,False
4392,30,2013,金賞,都道府県,False
4764,30,2013,金賞,都道府県,False
715,30,2013,銀賞,都道府県,False
34,30,2013,銀賞,都道府県,False
1978,30,2013,銀賞,都道府県,False
4633,30,2013,銅賞,都道府県,False
496,30,2013,銅賞,都道府県,False
3941,30,2013,銀賞,都道府県,False
4256,30,2013,金賞,都道府県,False
59,29,2013,金賞,都道府県,False
1756,29,2013,銀賞,都道府県,False
5124,29,2013,銀賞,都道府県,False
159,29,2013,銀賞,都道府県,False
188,29,2013,銅賞,都道府県,False
711,29,2013,銀賞,都道府県,False
432,29,2013,銅賞,都道府県,False
1187,29,2013,金賞,都道府県,False
2721,29,2013,金賞,都道府県,False
429,29,2013,銀賞,都道府県,False
3881,29,2013,銀賞,都道府県,False
2786,29,2013,銅賞,都道府県,False
3890,29,2013,金賞,都道府県,False
4810,28,2013,銀賞,都道府県,False
3601,28,2013,銀賞,都道府県,False
5093,28,2013,銀賞,都道府県,False
2110,28,2013,銀賞,都道府県,False
2487,28,2013,銀賞,都道府県,False
523,28,2013,銀賞,都道府県,False
3592,28,2013,銀賞,都道府県,False
2694,28,2013,金賞,都道府県,False
2505,28,2013,金賞,都道府県,False
4837,28,2013,金賞,都道府県,False
3209,28,2013,銀賞,都道府県,False
4948,28,2013,金賞,都道府県,False
3174,28,2013,銀賞,都道府県,False
423,28,2013,金賞,都道府県,False
4989,27,2013,金賞,都道府県,False
4492,27,2013,銅賞,都道府県,False
392,27,2013,金賞,都道府県,False
198,27,2013,銀賞,都道府県,False
403,27,2013,銀賞,都道府県,False
2073,27,2013,銀賞,都道府県,False
2285,27,2013,銀賞,都道府県,False
1306,27,2013,銀賞,都道府県,False
248,27,2013,銀賞,都道府県,False
3440,27,2013,銀賞,都道府県,False
3702,27,2013,銅賞,都道府県,False
2906,27,2013,金賞,都道府県,False
3008,26,2013,銅賞,都道府県,False
4388,26,2013,銀賞,都道府県,False
2527,26,2013,銅賞,都道府県,False
931,26,2013,金賞,都道府県,False
4826,26,2013,銀賞,都道府県,False
4595,26,2013,銅賞,都道府県,False
4626,26,2013,銀賞,都道府県,False
2758,26,2013,銀賞,都道府県,False
3774,26,2013,銅賞,都道府県,False
560,26,2013,銀賞,都道府県,False
4245,26,2013,金賞,都道府県,False
1166,26,2013,銅賞,都道府県,False
4251,26,2013,銀賞,都道府県,False
3234,26,2013,金賞,都道府県,False
739,26,2013,銀賞,都道府県,False
315,26,2013,銀賞,都道府県,False
3146,26,2013,銀賞,都道府県,False
5131,26,2013,金賞,都道府県,False
1999,26,2013,銀賞,都道府県,False
3263,26,2013,銀賞,都道府県,False
1698,26,2013,金賞,都道府県,False
1149,25,2013,銀賞,都道府県,False
3086,25,2013,金賞,都道府県,False
805,25,2013,金賞,都道府県,False
3499,25,2013,銀賞,都道府県,False
419,25,2013,銀賞,都道府県,False
4130,25,2013,銀賞,都道府県,False
4011,25,2013,銀賞,都道府県,False
2627,24,2013,銀賞,都道府県,False
475,25,2013,銅賞,都道府県,False
4385,25,2013,銀賞,都道府県,False
4416,25,2013,金賞,都道府県,False
2990,25,2013,銅賞,都道府県,False
4776,25,2013,銀賞,都道府県,False
244,25,2013,銅賞,都道府県,False
5146,25,2013,銀賞,都道府県,False
3776,25,2013,銀賞,都道府県,False
772,25,2013,銅賞,都道府県,False
803,25,2013,銀賞,都道府県,False
2381,25,2013,銀賞,都道府県,False
4479,25,2013,銀賞,都道府県,False
5102,25,2013,銀賞,都道府県,False
2723,25,2013,銀賞,都道府県,False
1757,25,2013,銀賞,都道府県,False
1516,25,2013,銅賞,都道府県,False
1667,25,2013,銅賞,都道府県,False
2413,25,2013,銀賞,都道府県,False
1660,25,2013,銀賞,都道府県,False
2444,25,2013,銀賞,都道府県,False
943,25,2013,銀賞,都道府県,False
3268,25,2013,金賞,都道府県,False
4954,25,2013,銀賞,都道府県,False
3299,25,2013,銀賞,都道府県,False
1424,25,2013,金賞,都道府県,False
2831,24,2013,銀賞,都道府県,False
3375,24,2013,銅賞,都道府県,False
1527,24,2013,銀賞,都道府県,False
1669,24,2013,銅賞,都道府県,False
559,24,2013,銅賞,都道府県,False
2341,24,2013,金賞,都道府県,False
184,10,2013,銀賞,都道府県,False
3684,24,2013,金賞,都道府県,False
5189,24,2013,金賞,都道府県,False
310,24,2013,銀賞,都道府県,False
4870,24,2013,銀賞,都道府県,False
568,24,2013,銅賞,都道府県,False
4423,24,2013,銀賞,都道府県,False
3121,24,2013,銀賞,都道府県,False
3838,24,2013,銅賞,都道府県,False
2457,24,2013,銀賞,都道府県,False
1321,24,2013,銀賞,都道府県,False
4596,24,2013,,都道府県,False
3287,23,2013,金賞,都道府県,False
1028,23,2013,銀賞,都道府県,False
1062,23,2013,銀賞,都道府県,False
5176,23,2013,銅賞,都道府県,False
2395,23,2013,銅賞,都道府県,False
723,23,2013,銅賞,都道府県,False
4080,23,2013,金賞,都道府県,False
1156,23,2013,銀賞,都道府県,False
4773,23,2013,銀賞,都道府県,False
1495,22,2013,銀賞,都道府県,False
2337,22,2013,銀賞,都道府県,False
5091,22,2013,銀賞,都道府県,False
1387,22,2013,銅賞,都道府県,False
499,22,2013,銅賞,都道府県,False
3846,22,2013,銀賞,都道府県,False
4375,22,2013,銀賞,都道府県,False
670,22,2013,銀賞,都道府県,False
2935,22,2013,金賞,都道府県,False
4295,22,2013,銅賞,都道府県,False
3406,22,2013,銅賞,都道府県,False
1517,22,2013,銀賞,都道府県,False
2042,22,2013,銀賞,都道府県,False
5026,20,2013,銀賞,都道府県,False
2146,20,2013,銅賞,都道府県,False
5046,20,2013,銀賞,都道府県,False
3365,20,2013,銅賞,都道府県,False
1425,20,2013,銀賞,都道府県,False
1733,20,2013,金賞,都道府県,False
2408,20,2013,銀賞,都道府県,False
1873,20,2013,銅賞,都道府県,False
4528,20,2013,銅賞,都道府県,False
4718,20,2013,銀賞,都道府県,False
2412,20,2013,銅賞,都道府県,False
654,20,2013,金賞,都道府県,False
4487,20,2013,銅賞,都道府県,False
2671,20,2013,銅賞,都道府県,False
891,20,2013,銀賞,都道府県,False
2217,20,2013,銅賞,都道府県,False
70,20,2013,銅賞,都道府県,False
3417,20,2013,銀賞,都道府県,False
3964,20,2013,金賞,都道府県,False
1215,20,2013,銅賞,都道府県,False
141,19,2013,銀賞,都道府県,False
4654,19,2013,銀賞,都道府県,False
2200,19,2013,銀賞,都道府県,False
3368,19,2013,銀賞,都道府県,False
1773,19,2013,銀賞,都道府県,False
4610,19,2013,金賞,都道府県,False
1762,19,2013,金賞,都道府県,False
879,19,2013,銀賞,都道府県,False
194,19,2013,銀賞,都道府県,False
3579,19,2013,銀賞,都道府県,False
21,19,2013,金賞,都道府県,False
866,19,2013,銀賞,都道府県,False
2435,19,2013,銀賞,都道府県,False
2066,19,2013,銀賞,都道府県,False
599,18,2013,銀賞,都道府県,False
356,18,2013,銅賞,都道府県,False
4325,18,2013,銀賞,都道府県,False
3306,18,2013,銅賞,都道府県,False
3787,18,2013,銅賞,都道府県,False
3170,18,2013,銅賞,都道府県,False
5031,18,2013,銀賞,都道府県,False
427,18,2013,銀賞,都道府県,False
1169,18,2013,銅賞,都道府県,False
1176,18,2013,銅賞,都道府県,False
2024,18,2013,金賞,都道府県,False
1513,18,2013,金賞,都道府県,False
4045,18,2013,銀賞,都道府県,False
746,18,2013,銀賞,都道府県,False
230,18,2013,銀賞,都道府県,False
537,18,2013,金賞,都道府県,False
4618,18,2013,銀賞,都道府県,False
3493,18,2013,銀賞,都道府県,False
4286,18,2013,金賞,都道府県,False
4475,18,2013,銀賞,都道府県,False
4466,16,2013,銀賞,都道府県,False
3117,16,2013,銀賞,都道府県,False
3427,16,2013,金賞,都道府県,True
3388,16,2013,銀賞,都道府県,False
1217,10,2013,金賞,都道府県,True
4754,16,2013,銅賞,都道府県,False
3713,16,2013,銀賞,都道府県,False
630,16,2013,銀賞,都道府県,False
763,16,2013,銀賞,都道府県,False
4451,16,2013,銀賞,都道府県,False
2668,16,2013,銅賞,都道府県,False
1671,16,2013,銅賞,都道府県,False
697,16,2013,銀賞,都道府県,False
161,16,2013,銀賞,都道府県,False
75,16,2013,銀賞,都道府県,False
1261,16,2013,銅賞,都道府県,False
214,16,2013,金賞,都道府県,True
2931,16,2013,金賞,都道府県,True
1077,16,2013,金賞,都道府県,True
4792,16,2013,銀賞,都道府県,False
818,16,2013,銅賞,都道府県,False
1351,16,2013,銀賞,都道府県,False
3678,16,2013,銅賞,都道府県,False
1687,16,2013,銀賞,都道府県,False
2011,16,2013,銀賞,都道府県,False
2941,16,2013,銀賞,都道府県,False
1382,16,2013,銀賞,都道府県,False
3740,16,2013,銀賞,都道府県,False
783,16,2013,金賞,都道府県,True
1758,16,2013,銅賞,都道府県,False
2657,16,2013,銅賞,都道府県,False
3300,16,2013,金賞,都道府県,True
2996,16,2013,銀賞,都道府県,False
4986,16,2013,金賞,都道府県,True
4277,16,2013,銀賞,都道府県,False
5072,16,2013,銅賞,都道府県,False
2216,10,2013,金賞,都道府県,False
1956,10,2013,,都道府県,False
3158,15,2013,銅賞,都道府県,False
1339,15,2013,銅賞,都道府県,False
4926,15,2013,銀賞,都道府県,False
4395,15,2013,銀賞,都道府県,False
2043,15,2013,銀賞,都道府県,False
451,15,2013,銅賞,都道府県,False
2512,15,2013,銅賞,都道府県,False
4380,15,2013,銅賞,都道府県,False
4446,15,2013,銅賞,都道府県,False
2479,15,2013,銀賞,都道府県,False
4358,15,2013,銀賞,都道府県,False
3484,15,2013,銅賞,都道府県,False
4027,15,2013,銀賞,都道府県,False
4753,15,2013,銀賞,都道府県,False
2328,14,2013,銀賞,都道府県,False
197,14,2013,銅賞,都道府県,False
1103,14,2013,銅賞,都道府県,False
2000,14,2013,銅賞,都道府県,False
3136,14,2013,銀賞,都道府県,False
4878,14,2013,銀賞,都道府県,False
3682,14,2013,金賞,都道府県,False
4793,13,2013,銀賞,都道府県,False
641,13,2013,銅賞,都道府県,False
2558,13,2013,金賞,都道府県,False
5015,13,2013,銅賞,都道府県,False
3076,13,2013,銅賞,都道府県,False
2426,13,2013,銀賞,都道府県,False
4175,13,2013,金賞,都道府県,False
2174,13,2013,銅賞,都道府県,False
335,13,2013,銀賞,都道府県,False
1184,13,2013,銀賞,都道府県,False
1905,13,2013,銅賞,都道府県,False
2384,13,2013,銀賞,都道府県,False
1661,13,2013,銅賞,都道府県,False
2516,13,2013,銀賞,都道府県,False
530,13,2013,銅賞,都道府県,False
117,13,2013,銀賞,都道府県,False
5024,13,2013,金賞,都道府県,False
1707,13,2013,銅賞,都道府県,False
4041,13,2013,銅賞,都道府県,False
4124,13,2013,銀賞,都道府県,False
5137,12,2013,銀賞,都道府県,False
3061,12,2013,銀賞,都道府県,False
69,12,2013,銀賞,都道府県,False
3966,12,2013,銀賞,都道府県,False
602,12,2013,銅賞,都道府県,False
4105,12,2013,銅賞,都道府県,False
2967,12,2013,銀賞,都道府県,False
1979,12,2013,銅賞,都道府県,False
2879,12,2013,銀賞,都道府県,False
549,12,2013,銀賞,都道府県,False
